T,current_km,best_km
171.560583162,889400.495137,887188.697232
171.282276973,890441.09929,887188.697232
171.004422254,889864.522456,887188.697232
170.727018272,896900.092934,887188.697232
170.450064296,898584.524013,887188.697232
170.173559595,892957.900358,887188.697232
169.897503441,888171.892369,887188.697232
169.621895107,887747.912296,887188.697232
169.346733865,884550.508526,883887.344097
169.072018991,887114.641171,883887.344097
168.79774976,888790.322723,883887.344097
168.52392545,887731.344495,883887.344097
168.250545339,887198.210776,883887.344097
167.977608706,887384.639565,883887.344097
167.705114831,886029.021475,883887.344097
167.433062997,883909.327058,883288.488511
167.161452487,883733.864906,883157.387116
166.890282584,881781.056291,881781.056291
166.619552574,881947.479235,880915.118659
166.349261743,882354.743077,880208.561615
166.079409379,883346.876724,880208.561615
165.80999477,882434.648961,880208.561615
165.541017207,878974.342676,878974.342676
165.27247598,882447.687215,878974.342676
165.004370381,881558.162849,878974.342676
164.736699704,877410.431723,877084.84372
164.469463244,874397.58692,873685.530047
164.202660296,874917.847113,872601.710764
163.936290156,873910.325043,872601.710764
163.670352123,872119.696828,872119.696828
163.404845495,869056.567127,869012.220735
163.139769574,869213.057297,867333.057202
162.875123659,867177.163789,867177.163789
162.610907054,864559.376097,864559.376097
162.347119062,864681.484907,862909.413262
162.083758988,864593.417519,862038.437493
161.820826138,867757.050689,862038.437493
161.558319818,864115.549473,862038.437493
161.296239337,863306.831349,862038.437493
161.034584003,864386.791324,862038.437493
160.773353128,862866.621622,862038.437493
160.512546023,863050.363905,861670.2465
160.252162,860084.043154,860084.043154
159.992200373,856755.056681,856755.056681
159.732660456,854028.230531,853738.988388
159.473541566,852353.407175,851289.388269
159.214843019,851216.662121,851216.662121
158.956564135,850236.724796,848817.061784
158.698704231,850239.079924,848546.78641
158.441262628,848297.157029,847219.861958
158.184238648,847661.222723,846252.906375
157.927631614,845366.11173,845017.155182
157.671440848,842901.063807,842440.75849
157.415665676,844926.056212,841385.776322
157.160305423,844317.669736,841385.776322
156.905359416,842624.079242,841385.776322
156.650826984,844417.753183,841385.776322
156.396707455,841191.101799,841191.101799
156.14300016,843898.948354,839978.35322
155.889704429,842216.091467,839978.35322
155.636819596,844410.631342,839978.35322
155.384344994,845142.016855,839978.35322
155.132279957,850549.518257,839978.35322
154.88062382,849430.508053,839978.35322
154.629375921,849396.027512,839978.35322
154.378535598,848639.923168,839978.35322
154.128102188,847095.418939,839978.35322
153.878075032,851200.47249,839978.35322
153.628453472,850406.573279,839978.35322
153.379236848,847137.916719,839978.35322
153.130424504,844259.002901,839978.35322
152.882015785,843328.030392,839978.35322
152.634010035,843857.274042,839978.35322
152.386406601,840295.402803,839761.561021
152.13920483,837618.758621,837335.511171
151.89240407,836425.160986,836181.589197
151.646003672,832956.822969,832538.663904
151.400002986,830280.09501,830115.345353
151.154401362,830189.828395,829677.63811
150.909198155,832896.494877,829068.334724
150.664392716,833577.358272,829068.334724
150.419984403,834708.442854,829068.334724
150.175972569,833084.920536,829068.334724
149.932356572,833079.578867,829068.334724
149.68913577,828477.191246,828338.097977
149.446309521,827321.500415,826085.040902
149.203877186,825267.217453,823905.631285
148.961838126,824599.118311,823905.631285
148.720191702,825186.957798,823905.631285
148.478937278,825145.812599,823180.342042
148.238074218,823864.945339,823180.342042
147.997601886,823639.109482,823180.342042
147.75751965,824404.864292,823180.342042
147.517826876,826582.730675,823180.342042
147.278522932,824731.591654,823180.342042
147.039607188,822854.500219,822781.085137
146.801079015,819418.913095,819367.026554
146.562937782,817183.671624,816543.591802
146.325182863,816823.749571,813961.62752
146.087813631,813269.671249,813269.671249
145.85082946,814116.445113,813037.365137
145.614229725,812176.125514,811119.845282
145.378013804,814192.222559,811119.845282
145.142181073,814007.148404,811119.845282
144.90673091,812685.940418,811119.845282
144.671662696,811727.766659,811105.916442
144.43697581,809565.40491,809189.638346
144.202669634,810409.710584,809085.116385
143.96874355,808642.140967,808483.559601
143.735196942,809775.438501,808483.559601
143.502029194,804878.964317,804864.980322
143.269239692,802218.413022,802118.608928
143.036827822,802562.458975,801377.681524
142.804792971,802445.347489,801377.681524
142.573134528,805087.081272,801377.681524
142.341851882,805243.082989,801377.681524
142.110944423,806261.899499,801377.681524
141.880411544,804261.841416,801377.681524
141.650252635,799743.08098,799466.317364
141.420467091,799997.497254,799187.698109
141.191054307,796998.854252,796877.571378
140.962013676,797766.071189,796877.571378
140.733344596,796948.734272,795287.274963
140.505046464,797743.961449,795287.274963
140.277118677,798486.138104,795287.274963
140.049560636,797230.857612,795287.274963
139.822371741,796516.938334,795209.514235
139.595551392,796720.48839,795209.514235
139.369098992,797173.562635,795209.514235
139.143013944,795641.435944,794970.041893
138.917295652,795018.055086,794447.827642
138.69194352,795367.054282,793654.376042
138.466956956,791817.692318,791495.541958
138.242335366,789245.958583,789135.821739
138.018078158,790949.584185,788904.090558
137.79418474,789867.030575,788904.090558
137.570654524,789918.035737,788904.090558
137.347486919,792281.053985,788904.090558
137.124681337,791007.786221,788904.090558
136.902237191,791140.985538,788904.090558
136.680153895,790273.058501,788904.090558
136.458430863,789567.364885,788653.875529
136.237067511,787525.592823,787418.416185
136.016063255,789789.374368,786955.108382
135.795417513,790313.067186,786955.108382
135.575129704,790066.419133,786955.108382
135.355199246,787860.792983,786955.108382
135.135625561,785728.099855,785158.590156
134.916408068,785061.251817,784402.932844
134.697546191,782889.25623,782889.25623
134.479039352,785370.723457,782889.25623
134.260886976,785162.97849,782889.25623
134.043088488,783011.066554,782636.087282
133.825643313,785995.465286,782490.318087
133.608550878,787635.025123,782490.318087
133.391810611,786254.838015,782490.318087
133.175421942,783488.770701,782490.318087
132.959384298,781487.124693,780903.724515
132.743697112,778723.128982,778583.669684
132.528359815,778970.806178,778583.669684
132.313371838,774329.793282,774329.793282
132.098732615,773593.784133,773288.167926
131.884441581,773356.853243,772360.514406
131.670498171,773120.220485,772302.666117
131.45690182,773842.506612,772302.666117
131.243651967,770207.914616,770207.914616
131.030748048,769574.657283,768847.088689
130.818189502,767301.394468,767301.394468
130.605975769,764574.534061,763632.995302
130.394106291,764850.73909,763632.995302
130.182580508,764717.734853,763632.995302
129.971397863,762996.964474,762996.964474
129.760557799,763310.179855,762870.110735
129.55005976,763917.867162,762586.636622
129.339903192,763987.009905,762586.636622
129.130087541,760704.108963,760539.715245
128.920612254,765928.216109,760539.715245
128.711476778,764340.415545,760539.715245
128.502680562,765346.721472,760539.715245
128.294223057,761456.995874,760539.715245
128.086103712,759393.617095,758987.321053
127.878321979,756820.392303,756698.67111
127.67087731,757733.812457,756355.163604
127.463769159,756218.988155,755713.358858
127.256996979,756281.29102,754635.505957
127.050560226,756451.587437,754635.505957
126.844458355,755047.00211,754635.505957
126.638690823,759752.901825,754635.505957
126.433257088,759191.74683,754635.505957
126.228156609,760418.918511,754635.505957
126.023388844,759344.521173,754635.505957
125.818953255,758832.121535,754635.505957
125.614849301,756572.006955,754635.505957
125.411076446,758905.604824,754635.505957
125.207634151,757255.160538,754635.505957
125.004521882,757046.428656,754635.505957
124.801739101,756547.725156,754635.505957
124.599285276,755573.064058,754635.505957
124.397159872,755169.306961,753754.345934
124.195362357,753597.953547,753390.813905
123.993892199,752699.902117,752428.349386
123.792748866,753257.558465,752299.026151
123.591931828,752198.625971,751769.728019
123.391440556,751604.981141,750874.195305
123.191274523,751567.585854,750874.195305
122.991433199,751922.961747,750874.195305
122.791916058,751305.823994,750718.724254
122.592722575,750453.956637,750272.50581
122.393852225,750949.736269,749907.123306
122.195304482,752216.267748,749907.123306
121.997078824,749509.773365,749286.296143
121.799174729,750177.024397,749286.296143
121.601591675,749936.614101,749286.296143
121.40432914,748725.941496,748572.75049
121.207386605,749114.477144,748224.238357
121.010763552,748225.501848,748117.141701
120.81445946,746302.831218,746235.541265
120.618473815,746277.963224,745481.863354
120.422806097,744031.322462,743876.122934
120.227455793,743045.104348,743004.722676
120.032422386,741688.596795,741688.596795
119.837705364,742078.588385,741688.596795
119.643304212,742740.341858,741355.131797
119.449218418,743888.072505,741355.131797
119.255447471,747513.423625,741355.131797
119.06199086,745603.105812,741355.131797
118.868848075,743553.670564,741355.131797
118.676018606,745070.845808,741355.131797
118.483501947,743434.16579,741355.131797
118.291297588,741732.189809,741355.131797
118.099405025,740522.266397,740522.266397
117.90782375,740565.148596,740083.739736
117.716553259,740706.962148,740017.607585
117.525593047,739550.131961,738843.68764
117.334942612,737349.605242,737349.605242
117.144601451,735481.171949,735132.293419
116.954569061,734989.537049,733404.544235
116.764844943,737228.411381,733404.544235
116.575428596,736118.594933,733404.544235
116.386319521,736457.837391,733404.544235
116.19751722,738861.357463,733404.544235
116.009021194,739804.514722,733404.544235
115.820830947,737907.924825,733404.544235
115.632945983,735477.189223,733404.544235
115.445365807,735401.565217,733404.544235
115.258089924,734793.944214,733404.544235
115.07111784,734139.030362,733404.544235
114.884449064,733996.204415,733067.383038
114.698083102,733953.774726,733067.383038
114.512019463,733797.732011,733067.383038
114.326257658,730772.288544,730567.036002
114.140797196,731440.006422,729958.1435
113.955637589,728928.977954,728909.351548
113.770778348,728671.962934,728280.271793
113.586218986,729065.162869,728257.547035
113.401959018,727763.311156,727634.900693
113.217997957,726826.998513,726605.071349
113.034335318,726091.536949,724918.783679
112.850970617,725224.490353,724918.783679
112.667903371,724781.148009,723068.516812
112.485133097,724383.120411,723068.516812
112.302659314,725122.770468,723068.516812
112.12048154,722824.404739,722710.700826
111.938599296,722483.785999,722040.642983
111.757012102,722544.260064,721843.894804
111.57571948,721946.121023,721843.894804
111.394720951,721718.690023,721476.183189
111.214016038,719327.19277,718688.385177
111.033604266,719276.145848,718688.385177
110.853485158,717152.574651,716451.692349
110.67365824,716904.653537,716451.692349
110.494123038,716480.476219,716169.32481
110.314879078,717236.112315,715468.143814
110.135925889,715152.3956,715024.89602
109.957262998,713401.315585,713401.315585
109.778889935,712754.356283,711208.545025
109.600806229,713223.042167,711208.545025
109.423011411,711662.935736,711208.545025
109.245505013,709481.737308,709279.07922
109.068286566,709334.443392,709161.350141
108.891355604,708809.57852,708434.256474
108.714711659,708836.831271,708104.959698
108.538354267,709385.663858,708104.959698
108.362282963,710675.506062,708104.959698
108.186497282,709816.031956,708104.959698
108.010996761,709891.422588,708104.959698
107.835780938,709079.436221,708104.959698
107.66084935,709439.369146,708104.959698
107.486201538,708822.362629,708104.959698
107.311837039,709852.620912,708104.959698
107.137755395,710255.243186,708104.959698
106.963956147,709863.521288,708104.959698
106.790438837,710573.250171,708104.959698
106.617203007,709114.237335,708104.959698
106.444248201,710557.095857,708104.959698
106.271573963,711417.489025,708104.959698
106.099179838,710829.446165,708104.959698
105.927065371,711164.986434,708104.959698
105.755230109,710066.130903,708104.959698
105.583673598,710582.204656,708104.959698
105.412395387,711346.277039,708104.959698
105.241395024,709726.601635,708104.959698
105.070672059,707922.030094,707503.048189
104.900226041,708021.274344,707503.048189
104.730056521,706569.954585,706303.128457
104.560163051,705909.325712,705660.1612
104.390545182,706367.814553,705660.1612
104.221202469,707223.548105,705660.1612
104.052134463,707679.662467,705660.1612
103.88334072,708729.733827,705660.1612
103.714820796,708526.751126,705660.1612
103.546574244,707269.177041,705660.1612
103.378600623,705530.941295,705124.59882
103.210899489,705003.861978,704766.715616
103.043470401,706635.664387,704679.047631
102.876312917,705260.044379,704679.047631
102.709426596,703723.37682,703723.37682
102.542810999,703475.718553,703427.03456
102.376465686,703172.621328,703038.925011
102.210390219,702746.045619,702746.045619
102.044584161,701418.25012,701070.976736
101.879047073,701486.13127,700568.416369
101.713778521,699996.101727,699258.474758
101.548778067,699450.108762,697813.988021
101.384045278,697800.511094,697382.706845
101.219579719,697308.830325,697016.447992
101.055380957,694422.615609,694422.615609
100.891448558,693776.406269,693239.027207
100.727782092,693079.765921,692236.228274
100.564381125,693889.084779,692236.228274
100.401245228,692708.143475,692236.228274
100.238373971,692175.578471,692138.756274
100.075766924,692773.870345,691352.386269
99.9134236591,693081.281735,691352.386269
99.7513437478,691500.443898,691178.257429
99.5895267631,690821.746953,690434.361903
99.4279722785,689521.035743,689521.035743
99.2666798682,690731.319307,689479.289635
99.1056491069,690600.18219,689479.289635
98.9448795704,691566.269626,689479.289635
98.7843708348,692760.836835,689479.289635
98.624122477,694018.959092,689479.289635
98.4641340746,694196.058478,689479.289635
98.304405206,692353.903451,689479.289635
98.1449354502,689343.78787,689252.45498
97.9857243867,688905.454572,688905.454572
97.8267715961,689158.284712,688905.454572
97.6680766591,688801.424754,688701.26497
97.5096391577,687542.325101,687061.973049
97.3514586742,687815.031325,687061.973049
97.1935347916,687014.768423,687014.768423
97.0358670937,685552.548927,685423.600379
96.8784551649,686808.482408,685423.600379
96.7212985903,686913.701096,685423.600379
96.5643969556,687065.592538,685423.600379
96.4077498473,687144.593893,685423.600379
96.2513568526,684995.184561,684991.381237
96.0952175591,683987.18193,683665.907927
95.9393315553,683095.460456,682973.668443
95.7836984303,682294.096107,682294.096107
95.628317774,681016.304329,680746.042368
95.4731891767,681314.718696,680591.701647
95.3183122295,682543.29544,680591.701647
95.1636865243,682977.378457,680591.701647
95.0093116535,684454.498889,680591.701647
94.8551872101,685900.61101,680591.701647
94.701312788,686470.181767,680591.701647
94.5476879815,686589.476572,680591.701647
94.3943123857,686458.21938,680591.701647
94.2411855963,685692.77542,680591.701647
94.0883072098,684838.976324,680591.701647
93.9356768231,683767.961113,680591.701647
93.783294034,682284.940498,680591.701647
93.6311584408,680234.918801,680234.918801
93.4792696425,679713.380133,679256.151441
93.3276272387,679613.229502,679256.151441
93.1762308298,678749.734217,678593.808561
93.0250800166,677232.773122,677226.73818
92.8741744009,677324.664844,677226.73818
92.7235135848,677007.534097,676380.537031
92.5730971712,676483.716696,676380.537031
92.4229247636,677002.746641,676115.575214
92.2729959663,675879.57942,675596.974662
92.1233103839,675625.581383,675596.974662
91.9738676221,675388.450872,675176.488926
91.8246672868,675601.592018,675176.488926
91.6757089849,673899.55698,673532.274063
91.5269923236,672932.701172,672509.937503
91.3785169111,672607.679683,672347.014903
91.2302823559,674131.706687,672347.014903
91.0822882673,673995.186396,672347.014903
90.9345342552,671906.462652,671613.649445
90.7870199302,671532.371737,671213.413611
90.6397449035,671868.316751,671213.413611
90.4927087869,672465.354949,671213.413611
90.3459111928,671671.671485,671213.413611
90.1993517342,671692.341298,671017.537585
90.053030025,671846.218994,671017.537585
89.9069456793,672243.637173,671017.537585
89.7610983122,671254.508966,671017.537585
89.6154875391,670855.121802,670662.106311
89.4701129765,670147.484092,669915.279605
89.3249742409,670527.245524,669747.825242
89.1800709499,669810.087284,669715.709346
89.0354027215,669244.989806,668983.975714
88.8909691745,668680.022983,668322.896005
88.7467699281,668398.57736,668322.896005
88.6028046022,668092.440614,667711.171309
88.4590728173,666906.734444,666613.908135
88.3155741947,665631.062163,665631.062163
88.1723083561,664595.126944,664078.986574
88.0292749238,664370.350744,664078.986574
87.8864735208,663404.530219,663047.369425
87.7439037708,661879.68262,661797.364115
87.601565298,661809.685674,661313.432171
87.4594577271,661250.404714,660936.814262
87.3175806836,661614.817813,660936.814262
87.1759337936,660820.391377,660772.9492
87.0345166837,660995.802235,659967.966276
86.8933289811,660667.574141,659967.966276
86.7523703137,659598.287858,659519.062836
86.61164031,658654.105676,658199.868125
86.4711385989,658931.750037,658199.868125
86.3308648103,658366.970603,658026.454483
86.1908185742,656315.522503,656134.589551
86.0509995217,654015.333039,654004.277216
85.9114072842,653991.800577,652961.507351
85.7720414936,655590.010555,652961.507351
85.6329017828,655207.883037,652961.507351
85.4939877849,654272.94693,652961.507351
85.3552991337,653540.759,652961.507351
85.2168354638,653418.852802,652961.507351
85.0785964102,653938.236686,652961.507351
84.9405816084,654419.074852,652961.507351
84.8027906948,653778.747444,652961.507351
84.665223306,654494.0412,652961.507351
84.5278790796,654064.297494,652961.507351
84.3907576534,653059.840864,652787.015573
84.2538586661,652762.56762,652241.366481
84.1171817568,651689.757667,651689.757667
83.9807265653,651659.985396,651386.621607
83.844492732,651631.288259,651318.213669
83.7084798976,650411.191921,650371.754137
83.5726877037,650385.078995,649740.162567
83.4371157924,649945.246106,649269.65959
83.3017638063,649359.978212,648860.874371
83.1666313887,648881.493996,648828.266096
83.0317181834,648053.721977,648053.721977
82.8970238348,647348.043865,647316.482961
82.7625479878,648446.678255,647316.482961
82.628290288,648328.111722,647316.482961
82.4942503816,647447.950661,647316.482961
82.3604279151,647121.820876,647121.820876
82.226822536,646043.465064,645989.571079
82.0934338919,644762.766456,644366.7513
81.9602616314,644724.623536,644244.27305
81.8273054034,644624.31833,644244.27305
81.6945648575,644568.096235,644244.27305
81.5620396437,644403.98819,644037.514383
81.4297294129,643731.833166,643731.833166
81.2976338161,643660.647407,643123.108501
81.1657525053,643492.387754,643120.081213
81.0340851329,641914.220518,641720.883696
80.9026313517,642431.672279,641720.883696
80.7713908153,642295.817025,641720.883696
80.6403631778,640954.604788,640312.545051
80.5095480937,640393.240361,640168.722403
80.3789452184,639674.991703,639674.991703
80.2485542075,640046.67823,639486.774396
80.1183747174,638826.399515,638583.087311
79.9884064049,637278.973002,637225.645178
79.8586489275,637295.730957,636966.183763
79.7291019431,637282.124499,636843.743751
79.5997651103,637798.313577,636843.743751
79.4706380881,636648.993101,636354.221922
79.3417205363,636366.12792,635944.297218
79.213012115,636311.762363,635944.297218
79.0845124849,636753.421975,635944.297218
78.9562213074,636339.839543,635797.74717
78.8281382443,635255.133775,635255.133775
78.700262958,635137.09401,635004.447916
78.5725951115,633750.649398,633750.649398
78.4451343682,633271.280188,633072.848536
78.3178803921,634007.274638,633072.848536
78.1908328479,631888.876297,631836.456748
78.0639914007,631210.200645,631056.66848
77.9373557162,630316.213438,630275.353053
77.8109254605,630407.46307,630122.260949
77.6847003004,629739.017911,629659.996861
77.5586799032,629618.662429,628975.822291
77.4328639367,627163.018053,627163.018053
77.3072520694,627537.764892,626999.507939
77.18184397,627786.584781,626999.507939
77.0566393082,626927.191154,626896.066809
76.9316377537,625945.568014,625881.126461
76.8068389773,626701.66121,625881.126461
76.6822426499,626037.183351,625881.126461
76.557848443,626402.326218,625819.220531
76.4336560289,625361.859666,625166.641667
76.3096650802,625437.339582,625166.641667
76.18587527,625665.322489,625002.727528
76.0622862721,623845.912276,623845.912276
75.9388977608,622635.397738,622632.045934
75.8157094107,622433.719562,622203.510313
75.6927208971,622488.541521,622203.510313
75.569931896,621068.425637,620856.595827
75.4473420837,620182.999363,620136.026161
75.3249511369,619846.919068,619667.353649
75.2027587332,620197.991374,619609.953095
75.0807645505,619432.633052,619420.145485
74.9589682671,619010.168155,619010.168155
74.8373695621,618001.464493,617824.39424
74.715968115,617444.697419,617444.697419
74.5947636057,615830.887865,615830.887865
74.4737557148,615517.214835,615403.686448
74.3529441233,615350.273883,615078.029836
74.2323285129,615252.952373,615028.299979
74.1119085655,615159.81671,615028.299979
73.9916839637,614486.366896,614486.366896
73.8716543908,614406.702335,613735.172459
73.7518195302,614144.187624,613735.172459
73.6321790662,614208.445918,613735.172459
73.5127326834,614058.720569,613735.172459
73.3934800669,610627.240202,610603.8163
73.2744209024,610014.730822,609723.803589
73.1555548762,609961.436679,609723.803589
73.0368816748,610145.776395,609723.803589
72.9184009855,610149.344222,609606.951293
72.800112496,609394.624647,609394.624647
72.6820158945,608410.550341,608319.957272
72.5641108698,608320.816258,607994.909971
72.446397111,607492.008039,607492.008039
72.3288743079,606263.875998,606263.875998
72.2115421506,605980.960786,605892.581549
72.0944003301,606556.037888,605892.581549
71.9774485374,607500.377376,605892.581549
71.8606864643,606947.389591,605892.581549
71.7441138031,604788.825793,604788.825793
71.6277302464,604470.392912,604084.167527
71.5115354876,604254.160585,604084.167527
71.3955292203,602463.688614,602463.688614
71.2797111388,602713.362208,602293.488623
71.1640809378,602894.515042,602293.488623
71.0486383126,603875.938682,602293.488623
70.9333829588,604090.345649,602293.488623
70.8183145726,602912.103301,602293.488623
70.7034328507,602644.792597,601705.323178
70.5887374904,602018.973996,601705.323178
70.4742281894,602392.895987,601705.323178
70.3599046457,602022.338742,601705.323178
70.245766558,601901.827532,601705.323178
70.1318136256,602027.79894,601121.66783
70.0180455481,600939.838565,600904.444964
69.9044620255,601589.172434,600904.444964
69.7910627585,601102.941491,600904.444964
69.6778474482,600076.71839,600064.048425
69.5648157962,599265.280274,598721.071146
69.4519675045,598899.146135,598721.071146
69.3393022758,598015.038332,597943.720927
69.2268198129,597130.059584,596991.60626
69.1145198196,595662.398457,595581.376311
69.0024019996,595286.422268,595104.762625
68.8904660576,594511.139573,594381.731395
68.7787116985,594235.349611,593620.082141
68.6671386277,593817.975296,593598.197035
68.5557465512,593087.50092,593087.50092
68.4445351752,592825.697384,592767.827678
68.3335042068,593328.424322,592767.827678
68.2226533531,593074.888203,592767.827678
68.1119823222,592802.848491,592310.375938
68.0014908221,592514.822902,592222.282439
67.8911785618,592109.115924,592064.571303
67.7810452504,591984.94459,591931.149371
67.6710905977,591595.883451,591595.883451
67.5613143138,591836.837895,591300.933504
67.4517161093,590971.583732,590971.583732
67.3422956955,590337.873404,590337.873404
67.2330527838,589814.041885,589768.356586
67.1239870864,589217.462053,589213.403768
67.0150983158,589425.315004,589213.403768
66.9063861849,589807.847236,589213.403768
66.7978504072,589888.927333,589213.403768
66.6894906966,589394.034296,589213.403768
66.5813067676,589282.679729,589213.403768
66.4732983349,588943.227532,588869.062846
66.3654651138,589016.149842,588839.935881
66.2578068202,589041.128756,588799.139949
66.1503231703,588830.094598,588799.139949
66.0430138807,589154.137683,588799.139949
65.9358786686,588226.547223,588180.22493
65.8289172517,588019.217877,587866.802155
65.7221293479,588136.093377,587824.596563
65.6155146759,587829.824545,587824.596563
65.5090729546,587083.379075,587062.303608
65.4028039034,586756.444569,586508.805943
65.2967072422,586470.954671,586458.847262
65.1907826914,586008.568944,585483.007979
65.0850299718,586061.131883,585483.007979
64.9794488046,585238.693565,585238.693565
64.8740389116,585378.160757,585238.693565
64.7688000149,585351.446669,585113.671318
64.6637318371,584361.955158,584308.08786
64.5588341013,582797.161248,582784.243145
64.4541065309,581829.424141,581669.332671
64.34954885,581653.539106,581539.961232
64.245160783,581330.746081,581313.199616
64.1409420546,581312.16804,581080.184483
64.0368923902,580716.280606,580478.958808
63.9330115155,580050.465225,579532.881514
63.8292991568,579766.234036,579532.881514
63.7257550407,579134.722787,578996.562817
63.6223788941,579902.141362,578996.562817
63.5191704447,579297.308406,578996.562817
63.4161294205,578916.050386,578798.94929
63.3132555497,578475.302837,578432.471227
63.2105485613,577834.386154,577668.303509
63.1080081846,577389.852303,577389.852303
63.0056341492,577329.066739,577329.066739
62.9034261853,576834.75291,576834.75291
62.8013840236,576815.96687,576644.502989
62.699507395,576533.38663,576304.413296
62.5977960311,575800.708188,575800.708188
62.4962496636,575654.840128,575654.840128
62.3948680251,575368.19291,575244.40867
62.2936508482,575799.878578,575032.244132
62.1925978662,575616.764961,575032.244132
62.0917088127,575786.728412,575032.244132
61.9909834218,576193.964963,575032.244132
61.8904214279,575886.47958,575032.244132
61.7900225661,576241.483854,575032.244132
61.6897865717,576189.114524,575032.244132
61.5897131804,576566.354175,575032.244132
61.4898021286,576862.447691,575032.244132
61.3900531528,575738.271318,575032.244132
61.2904659902,575448.395929,575032.244132
61.1910403782,572579.510349,572502.627219
61.0917760549,571873.707528,571873.707528
60.9926727584,571893.610677,571873.707528
60.8937302277,570373.107578,570373.107578
60.7949482019,569944.175471,569927.161734
60.6963264206,569411.449815,569407.23279
60.597864624,569437.291348,569137.38414
60.4995625524,569346.660878,569137.38414
60.4014199468,569018.830505,569018.830505
60.3034365485,567890.915461,567890.915461
60.2056120992,568068.575683,567569.640057
60.107946341,568172.640738,567569.640057
60.0104390166,568391.793961,567569.640057
59.913089869,568804.901243,567569.640057
59.8158986415,568465.158085,567569.640057
59.7188650779,568816.857492,567569.640057
59.6219889225,567960.68161,567569.640057
59.52526992,567358.515491,567292.481268
59.4287078153,566744.977834,566744.977834
59.3323023541,566713.016884,566577.286299
59.2360532821,565797.093185,565797.093185
59.1399603458,565443.207932,565443.207932
59.0440232917,564481.259841,564481.259841
58.9482418671,563797.943991,563797.943991
58.8526158194,563038.099734,563038.099734
58.7571448967,562850.711657,562850.711657
58.6618288472,563138.541307,562637.779118
58.5666674197,563016.508956,562637.779118
58.4716603635,562762.865051,562637.779118
58.376807428,563383.971706,562413.958253
58.2821083633,562942.177813,562413.958253
58.1875629198,562885.126169,562297.331173
58.0931708482,562601.82071,562297.331173
57.9989318998,561900.495763,561900.495763
57.9048458262,562177.05823,561900.495763
57.8109123793,561618.735811,561505.421818
57.7171313115,561797.805952,561505.421818
57.6235023758,561979.266151,561505.421818
57.5300253252,562188.171999,561505.421818
57.4366999135,561504.937261,561504.937261
57.3435258946,560431.505567,560412.385743
57.2505030229,560030.362635,560030.362635
57.1576310532,559876.17666,559857.493798
57.0649097407,559873.052794,559671.779156
56.9723388412,559391.914187,558993.503962
56.8799181104,558740.159188,558500.349627
56.7876473049,558425.742599,558425.742599
56.6955261814,558354.867319,557981.20874
56.6035544971,557718.297429,557718.297429
56.5117320097,557442.574039,557442.574039
56.420058477,556478.717474,556478.717474
56.3285336574,556315.448986,556112.771558
56.2371573097,555938.287675,555781.201561
56.145929193,555236.396067,555204.589057
56.054849067,554461.43578,554461.43578
55.9639166914,554364.373106,554233.011927
55.8731318266,553798.307413,553798.307413
55.7824942334,554221.875931,553679.819437
55.6920036728,554017.850172,553679.819437
55.6016599063,553563.712682,553563.712682
55.5114626958,553817.180681,553451.546936
55.4214118036,554093.000737,553451.546936
55.3315069922,553636.913414,553451.546936
55.2417480247,553554.485773,553451.546936
55.1521346645,553229.390838,553229.390838
55.0626666755,552935.675277,552917.851894
54.9733438217,552514.824104,552514.824104
54.8841658678,552396.887082,552191.292786
54.7951325786,552196.328403,552148.041064
54.7062437196,552111.702736,552111.702736
54.6174990565,551533.750266,551533.750266
54.5288983552,551104.225152,551104.225152
54.4404413823,549773.735986,549531.576882
54.3521279046,549786.629787,549531.576882
54.2639576894,549321.827501,549321.827501
54.1759305041,548739.003071,548610.10946
54.088046117,547991.424862,547991.424862
54.0003042961,547696.978396,547498.49771
53.9127048104,547026.074685,547026.074685
53.8252474288,547222.753971,546836.7277
53.737931921,546672.845305,546672.845305
53.6507580566,546387.161494,546341.631452
53.5637256061,544726.831469,544690.938835
53.4768343398,545036.861696,544690.938835
53.3900840289,545200.166329,544690.938835
53.3034744447,545040.808813,544481.614195
53.2170053588,545119.298947,544481.614195
53.1306765434,545106.486134,544481.614195
53.0444877709,544841.641967,544481.614195
52.9584388141,544894.858725,544481.614195
52.8725294463,544977.183207,544481.614195
52.7867594409,544897.215298,544481.614195
52.7011285719,545015.438383,544481.614195
52.6156366137,544613.695732,544481.614195
52.5302833408,543994.868866,543770.464648
52.4450685283,543887.03436,543770.464648
52.3599919515,543470.889899,543426.792114
52.2750533863,543154.658334,543118.564043
52.1902526087,542469.460141,542157.248548
52.1055893953,542643.169812,542157.248548
52.0210635228,542671.039309,542157.248548
51.9366747685,542770.521931,542157.248548
51.8524229099,541875.004965,541814.666558
51.768307725,542149.632322,541814.666558
51.684328992,542130.722558,541814.666558
51.6004864897,541170.626291,541147.65608
51.5167799969,541127.997304,540887.55107
51.4332092931,541364.037297,540857.981377
51.3497741581,540402.747025,540402.747025
51.2664743717,539969.862305,539898.107948
51.1833097146,540039.9337,539898.107948
51.1002799675,539440.935463,539440.935463
51.0173849116,539299.907183,539196.663182
50.9346243283,539092.049087,538939.956184
50.8519979995,538842.894423,538747.924638
50.7695057074,538457.573344,538388.427452
50.6871472346,538246.943948,538246.943948
50.6049223641,537505.645971,537505.645971
50.522830879,537439.305429,537290.886206
50.440872563,537600.862144,537290.886206
50.3590472001,537423.609541,537290.886206
