T,current_km,best_km
1533.32275675,248853.88208,198705.493897
1531.79020002,216761.764104,198705.493897
1530.25917507,248476.799917,198705.493897
1528.72968039,236782.9999,198705.493897
1527.20171444,239672.858309,198705.493897
1525.67527569,219478.942947,198705.493897
1524.15036262,248576.650576,198705.493897
1522.62697369,251797.487744,198705.493897
1521.1051074,242666.642938,198705.493897
1519.58476221,221746.564385,198705.493897
1518.06593661,242151.051275,198705.493897
1516.54862907,235926.690992,198705.493897
1515.03283809,222280.335411,198705.493897
1513.51856214,238120.109474,198705.493897
1512.0057997,227965.687009,198705.493897
1510.49454928,244069.724225,198705.493897
1508.98480935,226793.174386,198705.493897
1507.4765784,243604.228617,198705.493897
1505.96985493,232705.822346,198705.493897
1504.46463744,245071.931087,198705.493897
1502.9609244,215646.907223,198705.493897
1501.45871434,216852.99386,196907.662742
1499.95800573,232362.263874,196907.662742
1498.45879707,244325.803273,196907.662742
1496.96108688,246671.732002,196907.662742
1495.46487365,244145.385096,196907.662742
1493.97015589,229480.011266,196907.662742
1492.4769321,244126.354995,196907.662742
1490.98520078,225437.592494,196907.662742
1489.49496045,247831.227287,196907.662742
1488.00620962,228151.65187,196907.662742
1486.51894679,246574.157234,196907.662742
1485.03317049,223120.544178,196907.662742
1483.54887922,226659.914494,196907.662742
1482.06607149,223100.80318,196907.662742
1480.58474584,211582.517367,196907.662742
1479.10490077,241847.283138,196907.662742
1477.6265348,236862.189187,196907.662742
1476.14964647,225156.131646,196907.662742
1474.67423428,229749.920589,196907.662742
1473.20029677,212964.86595,196907.662742
1471.72783246,242881.505538,196907.662742
1470.25683988,226699.514734,196907.662742
1468.78731756,233417.740241,196907.662742
1467.31926402,231870.938791,196907.662742
1465.8526778,238562.415804,196907.662742
1464.38755744,216976.789052,196907.662742
1462.92390147,240649.027325,189815.549805
1461.46170842,250970.158455,189815.549805
1460.00097684,263392.626505,189815.549805
1458.54170525,231825.843484,189815.549805
1457.08389221,226467.677619,189815.549805
1455.62753625,227019.691048,189815.549805
1454.17263592,256529.194308,189815.549805
1452.71918977,241416.366155,189815.549805
1451.26719633,237826.33309,189815.549805
1449.81665417,234851.736753,189815.549805
1448.36756182,223611.137173,189815.549805
1446.91991784,231151.699724,189815.549805
1445.47372078,211012.167583,189815.549805
1444.02896919,222089.062812,189815.549805
1442.58566164,245352.332862,189815.549805
1441.14379667,226535.539565,189815.549805
1439.70337284,229754.582957,189815.549805
1438.26438872,242736.457603,189815.549805
1436.82684287,223026.915957,189815.549805
1435.39073384,231626.753461,189815.549805
1433.9560602,236239.7096,189815.549805
1432.52282052,231016.960928,189815.549805
1431.09101337,225702.185108,189815.549805
1429.6606373,233417.188629,189815.549805
1428.2316909,247314.875699,189815.549805
1426.80417273,235726.946235,189815.549805
1425.37808137,221339.543151,189815.549805
1423.95341538,227011.631443,189815.549805
1422.53017335,234587.116523,189815.549805
1421.10835385,232540.282829,189815.549805
1419.68795546,243356.400962,189815.549805
1418.26897676,232720.229872,189815.549805
1416.85141632,239762.775433,189815.549805
1415.43527274,226062.702248,189815.549805
1414.0205446,230567.684203,189815.549805
1412.60723048,260815.145685,189815.549805
1411.19532896,219257.082939,189815.549805
1409.78483864,207159.392043,189815.549805
1408.37575811,221249.718991,189815.549805
1406.96808595,221483.346325,189815.549805
1405.56182076,223053.53165,189815.549805
1404.15696114,242166.895411,189815.549805
1402.75350567,231217.424615,189815.549805
1401.35145296,224088.456942,189815.549805
1399.9508016,241051.404134,189815.549805
1398.55155019,228428.721198,189815.549805
1397.15369733,229700.416483,189815.549805
1395.75724163,230356.701391,189815.549805
1394.36218169,237048.329634,189815.549805
1392.96851611,246228.32696,189815.549805
1391.57624349,225453.364262,189815.549805
1390.18536246,237379.278168,189815.549805
1388.79587161,248529.958145,189815.549805
1387.40776956,224128.83049,189815.549805
1386.02105492,223995.369715,189815.549805
1384.63572629,220558.420349,189815.549805
1383.25178231,230041.458245,189815.549805
1381.86922158,228574.594142,189815.549805
1380.48804272,226074.772376,189815.549805
1379.10824434,226142.127708,189815.549805
1377.72982508,220299.059194,189815.549805
1376.35278354,228463.736283,189815.549805
1374.97711836,221957.440649,189815.549805
1373.60282816,220133.446758,189815.549805
1372.22991156,224208.289887,189815.549805
1370.8583672,232842.93102,189815.549805
1369.48819369,206693.761933,189815.549805
1368.11938967,220871.221449,189815.549805
1366.75195377,237469.930561,189815.549805
1365.38588462,215051.12308,189815.549805
1364.02118086,235979.254945,189815.549805
1362.65784112,206919.26106,189815.549805
1361.29586404,215242.117928,189815.549805
1359.93524826,232057.939562,189815.549805
1358.57599241,216592.026805,189815.549805
1357.21809514,223010.942298,189815.549805
1355.86155509,236003.278214,189815.549805
1354.5063709,228637.629882,189815.549805
1353.15254122,227334.725931,189815.549805
1351.80006469,241845.39211,189815.549805
1350.44893997,230972.779392,189815.549805
1349.09916569,227793.815786,189815.549805
1347.75074051,242001.154522,189815.549805
1346.40366308,226575.203891,189815.549805
1345.05793206,226382.864246,189815.549805
1343.7135461,212183.123223,189815.549805
1342.37050385,209626.720852,189815.549805
1341.02880397,217306.727075,189815.549805
1339.68844513,231620.858945,189815.549805
1338.34942597,219638.750115,189815.549805
1337.01174516,203127.309608,189815.549805
1335.67540136,216532.194673,189815.549805
1334.34039324,227557.786832,189815.549805
1333.00671946,221490.493768,189815.549805
1331.67437869,217049.009867,189815.549805
1330.3433696,237375.803471,189815.549805
1329.01369085,233659.533308,189815.549805
1327.68534111,222092.325946,189815.549805
1326.35831906,226977.958211,189815.549805
1325.03262337,217053.800173,189815.549805
1323.70825271,215617.512199,189815.549805
1322.38520576,217898.572263,189815.549805
1321.06348119,234383.312965,189815.549805
1319.74307769,213761.408876,189815.549805
1318.42399394,226283.892318,189815.549805
1317.10622861,226709.322562,189815.549805
1315.78978038,212451.719012,189815.549805
1314.47464795,225491.49339,189815.549805
1313.16082999,219997.172185,189815.549805
1311.8483252,238595.548692,189815.549805
1310.53713225,230168.390954,189815.549805
1309.22724984,224043.586728,189815.549805
1307.91867666,239738.615876,189815.549805
1306.6114114,193366.946771,189815.549805
1305.30545275,222047.314571,189815.549805
1304.0007994,222537.558034,189815.549805
1302.69745006,227259.961468,189815.549805
1301.39540342,226481.313921,189815.549805
1300.09465817,235143.487707,189815.549805
1298.79521302,234937.456826,189815.549805
1297.49706666,200064.624134,189815.549805
1296.20021781,214419.337446,189815.549805
1294.90466515,219116.560403,189815.549805
1293.6104074,216519.616387,189815.549805
1292.31744326,229881.785366,189815.549805
1291.02577143,212621.144257,189815.549805
1289.73539064,241883.256534,189815.549805
1288.44629958,209105.606152,189815.549805
1287.15849696,203328.21621,189815.549805
1285.87198151,233833.658348,189815.549805
1284.58675193,220840.903463,189815.549805
1283.30280694,197383.422868,189815.549805
1282.02014525,234235.539013,188262.136242
1280.73876558,227504.576807,188262.136242
1279.45866665,213490.974212,188262.136242
1278.17984718,214896.202344,188262.136242
1276.90230589,224645.66341,188262.136242
1275.6260415,215570.042134,188262.136242
1274.35105274,227671.893331,188262.136242
1273.07733834,214651.035157,188262.136242
1271.80489701,235308.214144,188262.136242
1270.53372748,233324.068375,188262.136242
1269.26382849,218829.114982,188262.136242
1267.99519877,227857.24985,188262.136242
1266.72783704,234860.20574,188262.136242
1265.46174204,222985.764094,188262.136242
1264.1969125,233243.510644,188262.136242
1262.93334716,201966.223175,188262.136242
1261.67104475,204625.650297,188262.136242
1260.41000402,216530.842724,188262.136242
1259.1502237,215292.477365,188262.136242
1257.89170252,203198.003783,188262.136242
1256.63443924,215526.934649,188262.136242
1255.3784326,212014.697446,188262.136242
1254.12368133,208014.916537,188262.136242
1252.87018419,238479.637683,188262.136242
1251.61793992,238921.018867,188262.136242
1250.36694727,199055.230901,182811.211336
1249.11720498,220141.105118,182811.211336
1247.86871182,200992.414198,182811.211336
1246.62146652,215327.380068,182811.211336
1245.37546784,216835.762369,182811.211336
1244.13071455,203924.872959,182811.211336
1242.88720538,202226.27251,182811.211336
1241.6449391,226623.006782,182811.211336
1240.40391447,230101.510129,182811.211336
1239.16413024,206855.109365,182811.211336
1237.92558517,209643.750206,182811.211336
1236.68827804,226194.536941,182811.211336
1235.45220759,211458.279151,182811.211336
1234.21737259,199197.988885,178294.026427
1232.98377181,231937.934204,178294.026427
1231.75140402,216314.038514,178294.026427
1230.52026798,209921.680632,178294.026427
1229.29036246,209888.753176,178294.026427
1228.06168623,201164.207707,178294.026427
1226.83423806,223894.033788,178294.026427
1225.60801673,209807.569722,178294.026427
1224.38302101,205467.950198,178294.026427
1223.15924967,232465.180395,178294.026427
1221.93670149,196510.834326,178294.026427
1220.71537525,215963.834013,178294.026427
1219.49526972,203789.833328,178294.026427
1218.27638369,205131.46525,178294.026427
1217.05871594,202924.05374,178294.026427
1215.84226525,208340.54992,178294.026427
1214.6270304,225575.742972,178294.026427
1213.41301017,217808.433384,178294.026427
1212.20020337,221777.000317,178294.026427
1210.98860876,213316.390214,178294.026427
1209.77822514,218253.693245,178294.026427
1208.5690513,219877.994525,178294.026427
1207.36108603,219692.007312,178294.026427
1206.15432812,222425.22259,178294.026427
1204.94877637,217179.064759,178294.026427
1203.74442956,216279.03021,178294.026427
1202.54128651,212124.842919,178294.026427
1201.33934599,201255.36221,178294.026427
1200.13860681,214790.322097,178294.026427
1198.93906778,217902.503439,178294.026427
1197.74072768,200039.775405,178294.026427
1196.54358532,188280.917109,178294.026427
1195.34763951,219250.164914,176839.952015
1194.15288905,217212.637884,176839.952015
1192.95933274,223314.400948,176839.952015
1191.76696939,224130.468352,176839.952015
1190.57579781,223529.241366,176839.952015
1189.3858168,203790.160374,176839.952015
1188.19702518,228115.317573,176839.952015
1187.00942176,213550.053806,176839.952015
1185.82300535,217785.082812,176839.952015
1184.63777476,220065.754592,176839.952015
1183.45372881,219098.016686,176839.952015
1182.27086632,194128.42662,176839.952015
1181.0891861,220198.223501,176839.952015
1179.90868696,194060.128525,176839.952015
1178.72936774,213703.705842,176839.952015
1177.55122724,210164.86489,176839.952015
1176.3742643,227032.791685,176839.952015
1175.19847774,215723.001093,176839.952015
1174.02386637,198791.050488,176839.952015
1172.85042902,197729.990641,176839.952015
1171.67816453,225117.550233,168933.936152
1170.50707172,219544.120605,168933.936152
1169.33714941,215267.602845,168933.936152
1168.16839645,202455.016844,168933.936152
1167.00081165,212479.345641,168933.936152
1165.83439385,233642.802016,168933.936152
1164.66914189,218177.361912,168933.936152
1163.5050546,197712.124622,168933.936152
1162.34213081,230420.411526,168933.936152
1161.18036937,205530.646514,168933.936152
1160.0197691,206893.759639,168933.936152
1158.86032886,202104.788746,168933.936152
1157.70204748,204916.231606,168933.936152
1156.5449238,216650.194646,168933.936152
1155.38895667,202200.892738,168933.936152
1154.23414493,206738.604369,168933.936152
1153.08048742,203354.302746,168933.936152
1151.92798299,198593.642749,168933.936152
1150.77663049,209876.437811,168933.936152
1149.62642877,238235.941346,168933.936152
1148.47737668,221035.030049,168933.936152
1147.32947306,207861.831413,168933.936152
1146.18271677,205246.80497,168933.936152
1145.03710667,215152.312706,168933.936152
1143.89264161,197568.377117,168933.936152
1142.74932044,216033.535773,168933.936152
1141.60714201,220736.643503,168933.936152
1140.4661052,200208.605703,168933.936152
1139.32620885,194190.414093,168933.936152
1138.18745183,200609.972607,163889.074186
1137.049833,197416.250218,163889.074186
1135.91335122,193706.673645,163889.074186
1134.77800535,207232.360408,163889.074186
1133.64379426,208112.410823,163889.074186
1132.51071682,209146.742396,163889.074186
1131.37877189,214175.798349,163889.074186
1130.24795833,205568.15107,163889.074186
1129.11827503,188186.928529,163889.074186
1127.98972084,220595.436438,163889.074186
1126.86229465,202422.751086,163889.074186
1125.73599531,193332.095083,163889.074186
1124.61082172,206705.389208,163889.074186
1123.48677273,214851.946272,163889.074186
1122.36384724,224824.608301,163889.074186
1121.2420441,214689.37185,163889.074186
1120.12136221,186716.827235,163889.074186
1119.00180045,209194.688391,163889.074186
1117.88335768,196191.699453,163889.074186
1116.7660328,200226.414696,163889.074186
1115.64982469,208260.738548,163889.074186
1114.53473222,203981.937323,163889.074186
1113.42075429,189321.151858,163889.074186
1112.30788979,225222.505535,163889.074186
1111.19613759,210722.405789,163889.074186
1110.08549658,219696.541479,163889.074186
1108.97596567,203511.537223,163889.074186
1107.86754373,214968.961418,163889.074186
1106.76022966,193129.153577,163889.074186
1105.65402235,224593.836103,163889.074186
1104.54892069,200994.307154,163889.074186
1103.44492359,196753.535992,163889.074186
1102.34202993,197185.477244,163889.074186
1101.24023861,197078.969272,163889.074186
1100.13954853,193561.867315,163889.074186
1099.03995859,214458.765771,163889.074186
1097.9414677,213923.775968,163889.074186
1096.84407474,202560.172176,163889.074186
1095.74777863,214853.509175,163889.074186
1094.65257827,191936.05124,163889.074186
1093.55847257,197154.507625,163889.074186
1092.46546042,193565.678417,163889.074186
1091.37354073,215215.119931,163889.074186
1090.28271243,216378.838685,163889.074186
1089.1929744,188321.569413,163889.074186
1088.10432557,208765.188412,163889.074186
1087.01676484,182918.115454,163889.074186
1085.93029113,181326.630802,163889.074186
1084.84490336,201445.071925,163889.074186
1083.76060042,197452.2921,163889.074186
1082.67738125,200441.709091,163889.074186
1081.59524476,195842.606942,163889.074186
1080.51418986,209183.515168,163889.074186
1079.43421548,201951.422275,163889.074186
1078.35532053,190596.441906,163889.074186
1077.27750394,206743.732179,163889.074186
1076.20076463,200911.744215,163889.074186
1075.12510151,190813.943506,163889.074186
1074.05051353,207285.761578,163889.074186
1072.97699959,192055.291681,163889.074186
1071.90455863,213712.167672,163889.074186
1070.83318958,206552.521245,163889.074186
1069.76289136,213916.884754,163889.074186
1068.69366291,203339.18239,163889.074186
1067.62550315,195897.287901,163889.074186
1066.55841101,214535.911441,163889.074186
1065.49238544,191128.293207,163889.074186
1064.42742535,208517.687655,163889.074186
1063.3635297,194593.408168,163889.074186
1062.30069741,210335.304232,163889.074186
1061.23892742,211697.553737,163889.074186
1060.17821867,204046.075506,163889.074186
1059.1185701,205653.047609,163889.074186
1058.05998065,203946.053115,163889.074186
1057.00244926,207797.76798,163889.074186
1055.94597487,192534.246458,163889.074186
1054.89055643,201100.553862,163889.074186
1053.83619288,200284.757814,163889.074186
1052.78288316,195529.09356,163889.074186
1051.73062623,208786.1723,163889.074186
1050.67942103,195911.812342,163889.074186
1049.62926651,212773.719705,163889.074186
1048.58016163,200280.744031,163889.074186
1047.53210532,207468.816465,163889.074186
1046.48509654,182852.071915,163889.074186
1045.43913425,206680.020329,163889.074186
1044.3942174,192345.578804,163889.074186
1043.35034495,211718.866741,163889.074186
1042.30751584,185157.96053,163889.074186
1041.26572905,206729.918678,163889.074186
1040.22498352,187694.925528,163889.074186
1039.18527821,206735.577905,163889.074186
1038.1466121,201733.635698,163889.074186
1037.10898412,202429.939247,163889.074186
1036.07239326,181535.820167,163889.074186
1035.03683848,179693.97928,163889.074186
1034.00231872,209733.099067,163889.074186
1032.96883298,189412.344454,163889.074186
1031.9363802,204306.263448,163889.074186
1030.90495936,190218.05626,163889.074186
1029.87456942,190574.272345,163889.074186
1028.84520936,198133.779436,163889.074186
1027.81687814,194631.974525,163889.074186
1026.78957475,191916.434441,163889.074186
1025.76329814,189970.654324,163889.074186
1024.7380473,201316.189083,163889.074186
1023.71382119,193049.21164,163889.074186
1022.6906188,193434.156209,163889.074186
1021.6684391,199508.652643,163889.074186
1020.64728107,210039.791608,163889.074186
1019.62714369,205234.287045,163889.074186
1018.60802593,203735.47963,163889.074186
1017.58992679,204741.821264,163889.074186
1016.57284523,216241.931784,163889.074186
1015.55678025,200851.571024,163889.074186
1014.54173083,201220.52852,163889.074186
1013.52769594,199474.005563,163889.074186
1012.51467459,207531.421078,163889.074186
1011.50266575,187134.626585,163889.074186
1010.49166842,188891.027901,163889.074186
1009.48168157,190388.871025,163889.074186
1008.47270421,216587.370171,163889.074186
1007.46473532,198592.736251,163889.074186
1006.4577739,204677.629104,163889.074186
1005.45181894,204429.046047,163889.074186
1004.44686943,179722.067384,163889.074186
1003.44292436,190693.973489,163889.074186
1002.43998274,178457.215682,163889.074186
1001.43804356,212516.783712,163889.074186
1000.43710582,175968.485645,163889.074186
999.437168515,199113.66048,163889.074186
998.438230649,194937.360426,163889.074186
997.440291222,188361.616632,163889.074186
996.443349236,200949.002966,163889.074186
995.447403694,204452.781281,163889.074186
994.452453599,189859.101975,163889.074186
993.458497958,183204.958139,163889.074186
992.465535776,177430.048821,163889.074186
991.473566059,191988.156218,163889.074186
990.482587817,192149.825817,163889.074186
989.492600059,188076.492714,163889.074186
988.503601793,197091.293401,163889.074186
987.515592031,195935.943019,163889.074186
986.528569786,178538.832791,163889.074186
985.54253407,193780.785603,163889.074186
984.557483897,203773.349226,163889.074186
983.573418282,191945.584562,163889.074186
982.590336241,196043.271881,163889.074186
981.608236791,199339.109764,163889.074186
980.627118949,194365.599813,163889.074186
979.646981736,196011.269875,163889.074186
978.66782417,182372.289045,163889.074186
977.689645272,206579.476421,163889.074186
976.712444065,199445.075024,163889.074186
975.73621957,199879.279471,163889.074186
974.760970812,204621.421834,163889.074186
973.786696816,198008.423257,163889.074186
972.813396607,198681.864669,163889.074186
971.841069213,192315.647788,163889.074186
970.869713659,207386.144648,163889.074186
969.899328976,187032.826323,163889.074186
968.929914193,189424.468403,163889.074186
967.961468341,186385.577979,163889.074186
966.99399045,201766.859585,163889.074186
966.027479554,185521.141246,163889.074186
965.061934686,190272.251798,163889.074186
964.097354881,194802.299799,163889.074186
963.133739173,190741.352219,163889.074186
962.1710866,196858.85142,163889.074186
961.209396198,171369.125625,154851.007461
960.248667007,188197.803719,154851.007461
959.288898064,172949.543325,154851.007461
958.330088411,186684.14595,154851.007461
957.372237089,199720.080085,154851.007461
956.415343139,191491.893536,154851.007461
955.459405606,186833.848946,154851.007461
954.504423532,190236.46207,154851.007461
953.550395963,188991.872177,154851.007461
952.597321946,195271.383317,154851.007461
951.645200526,207520.829984,154851.007461
950.694030752,190476.460148,154851.007461
949.743811672,198690.505683,154851.007461
948.794542337,195594.377606,154851.007461
947.846221797,187323.816236,154851.007461
946.898849104,178813.206163,154851.007461
945.95242331,178731.708736,154851.007461
945.006943469,186068.651705,154851.007461
944.062408636,201367.77603,154851.007461
943.118817865,202817.1879,154851.007461
942.176170214,181254.525196,154851.007461
941.23446474,196894.787027,154851.007461
940.293700501,182384.628729,154851.007461
939.353876555,180833.523084,154851.007461
938.414991965,197213.025693,154851.007461
937.47704579,185994.973184,154851.007461
936.540037092,178980.876215,154851.007461
935.603964935,209589.997802,154851.007461
934.668828383,191814.254859,154851.007461
933.7346265,197864.478679,154851.007461
932.801358352,190928.495906,154851.007461
931.869023006,184928.584938,154851.007461
930.937619529,171271.216954,154851.007461
930.007146991,189902.173311,154851.007461
929.077604461,183068.173743,154851.007461
928.148991008,186061.8294,154851.007461
927.221305705,182968.837493,154851.007461
926.294547624,181932.460483,154851.007461
925.368715838,190651.967195,154851.007461
924.443809421,188850.701005,154851.007461
923.519827449,190427.247704,154851.007461
922.596768997,181258.958773,154851.007461
921.674633142,181874.066077,154851.007461
920.753418963,181114.387688,154851.007461
919.833125537,184674.982842,154851.007461
918.913751945,173827.311552,154851.007461
917.995297268,192590.989337,154851.007461
917.077760586,201533.688363,154851.007461
916.161140983,192181.18755,154851.007461
915.245437541,199289.166637,154851.007461
914.330649345,183193.93656,154851.007461
913.41677548,197973.092882,154851.007461
912.503815033,179002.180472,154851.007461
911.59176709,191297.688479,154851.007461
910.680630739,178913.574478,154851.007461
909.77040507,199022.345176,154851.007461
908.861089171,200118.611821,154851.007461
907.952682134,183346.910449,154851.007461
907.04518305,173484.157525,154851.007461
906.138591012,200664.063158,154851.007461
905.232905113,210248.803129,154851.007461
904.328124448,180671.729472,154851.007461
903.424248111,180333.716618,154851.007461
902.521275199,186712.865819,154851.007461
901.619204809,206461.575474,154851.007461
900.718036038,199310.450098,154851.007461
899.817767986,214461.470031,154851.007461
898.918399752,185316.238005,154851.007461
898.019930438,181997.391032,154851.007461
897.122359143,206212.042642,154851.007461
896.225684972,190340.615192,154851.007461
895.329907027,177144.939421,154851.007461
894.435024412,178548.898844,154851.007461
893.541036233,180422.299212,154851.007461
892.647941595,173691.650077,154851.007461
891.755739606,170140.600137,154851.007461
890.864429373,180622.32883,154851.007461
889.974010005,181038.663687,154851.007461
889.084480611,173410.107874,154851.007461
888.195840303,189174.968761,154851.007461
887.308088191,197914.915415,154851.007461
886.421223387,184959.780205,154851.007461
885.535245005,190372.418115,154851.007461
884.650152159,192843.805144,154851.007461
883.765943964,192911.217152,154851.007461
882.882619535,180949.750835,154851.007461
882.000177989,183474.608739,154851.007461
881.118618444,179511.876451,154851.007461
880.237940018,175348.382921,154851.007461
879.358141831,197249.205571,154851.007461
878.479223002,176589.049165,154851.007461
877.601182653,181177.318229,154851.007461
876.724019906,186526.207128,154851.007461
875.847733883,187481.473301,154851.007461
874.972323708,173432.328461,154851.007461
874.097788506,186411.095374,154851.007461
873.224127403,177321.078198,154851.007461
872.351339524,177611.10542,154851.007461
871.479423997,174133.025307,154851.007461
870.60837995,209336.337557,154851.007461
869.738206512,177141.422691,154851.007461
868.868902812,192040.11692,154851.007461
868.000467982,186114.079661,154851.007461
867.132901153,173019.092677,154851.007461
866.266201457,191929.06543,154851.007461
865.400368028,199647.025817,154851.007461
864.5354,182657.684617,154851.007461
863.671296508,188412.203942,154851.007461
862.808056688,175926.452887,154851.007461
861.945679676,184112.149154,154851.007461
861.08416461,178418.125402,154851.007461
860.223510629,176446.684482,154851.007461
859.363716872,187480.221011,154851.007461
858.504782479,181261.220262,154851.007461
857.646706592,175770.733629,154851.007461
856.789488352,183761.57026,154851.007461
855.933126901,176419.906198,154851.007461
855.077621385,163739.952354,154851.007461
854.222970946,184522.82172,154851.007461
853.369174731,181098.742495,154851.007461
852.516231886,180202.395488,154851.007461
851.664141557,194851.762868,154851.007461
850.812902893,169508.386891,154851.007461
849.962515042,186188.925648,154851.007461
849.112977155,170759.891669,154851.007461
848.264288381,169112.340001,154851.007461
847.416447871,169593.079317,154851.007461
846.569454779,183295.350954,154851.007461
845.723308256,193102.520006,154851.007461
844.878007458,172857.701282,154851.007461
844.033551538,174334.771641,154851.007461
843.189939651,188212.038888,154851.007461
842.347170956,185600.161963,154851.007461
841.505244608,177022.344225,154851.007461
840.664159765,167098.071603,154851.007461
839.823915588,187465.982508,154851.007461
838.984511234,160867.742389,154851.007461
838.145945866,190032.442191,154851.007461
837.308218644,194928.250849,154851.007461
836.471328731,178323.551068,154851.007461
835.63527529,177922.644359,154851.007461
834.800057485,177697.386601,154851.007461
833.96567448,182100.769819,154851.007461
833.132125441,159536.211218,154851.007461
832.299409535,176980.103164,154672.470709
831.467525928,178705.852885,154672.470709
830.63647379,159210.951055,150932.549336
829.806252289,179490.128517,150932.549336
828.976860594,182901.656323,150932.549336
828.148297877,172634.265099,150932.549336
827.320563308,183774.921995,150932.549336
826.493656061,173457.410611,150932.549336
825.667575307,164830.94826,150932.549336
824.842320222,167846.123275,150932.549336
824.01788998,177543.105578,150932.549336
823.194283756,198540.820354,150932.549336
822.371500726,176688.859597,150932.549336
821.549540069,166001.642854,150932.549336
820.728400962,180746.052086,150932.549336
819.908082583,188964.309044,150932.549336
819.088584114,181212.106616,150932.549336
818.269904733,168549.300111,150932.549336
817.452043622,171024.336382,150932.549336
816.634999964,171748.410418,150932.549336
815.818772942,180680.334581,150932.549336
815.003361739,186067.313357,150932.549336
814.188765539,162340.719366,150932.549336
813.374983529,174525.275985,150932.549336
812.562014895,173864.26542,150932.549336
811.749858823,162292.586206,150932.549336
810.938514501,163315.324996,150932.549336
810.127981118,181435.842497,150932.549336
809.318257864,174447.783509,150932.549336
808.509343928,183749.34662,150932.549336
807.701238502,175542.820281,150932.549336
806.893940778,196149.0126,150932.549336
806.087449948,177545.763042,150932.549336
805.281765206,163803.115406,150932.549336
804.476885747,161080.701891,150932.549336
803.672810765,170984.498331,150932.549336
802.869539456,178538.134203,150932.549336
802.067071017,188153.842879,150932.549336
801.265404645,180054.125165,150932.549336
800.46453954,195945.624769,150932.549336
799.664474899,172469.66304,150932.549336
798.865209924,179056.711827,150932.549336
798.066743814,175191.908819,150932.549336
797.269075771,173517.985982,150932.549336
796.472204998,163824.832678,150932.549336
795.676130698,163436.658214,150932.549336
794.880852074,163629.57081,150932.549336
794.086368331,166326.618485,150932.549336
793.292678676,180314.133966,150932.549336
792.499782313,169313.322139,150932.549336
791.707678451,171050.891039,150932.549336
790.916366297,169951.417707,150932.549336
790.125845059,166504.541228,150932.549336
789.336113948,177522.073624,150932.549336
788.547172174,189074.592869,150932.549336
787.759018947,167164.88624,150932.549336
786.971653479,184635.599746,150932.549336
786.185074984,173939.568797,150932.549336
785.399282674,168658.128944,148825.191941
784.614275764,179006.207551,148825.191941
783.830053469,161263.150653,148825.191941
783.046615004,182288.765353,148825.191941
782.263959587,183654.378868,148825.191941
781.482086433,158160.963624,148825.191941
780.700994763,157152.439517,148825.191941
779.920683793,183322.475316,148825.191941
779.141152745,166977.824567,148825.191941
778.362400839,173901.550283,148825.191941
777.584427295,156184.365636,148825.191941
776.807231336,182411.207891,148825.191941
776.030812185,159102.592623,148825.191941
775.255169065,164495.907057,148825.191941
774.480301201,171279.193634,148825.191941
773.706207818,152053.64249,146209.548971
772.932888141,170989.590279,142984.774983
772.160341397,175909.15569,142984.774983
771.388566815,173721.66004,142984.774983
770.617563621,176440.519789,142984.774983
769.847331046,175764.350904,142984.774983
769.077868318,182951.320774,142984.774983
768.309174668,170720.708768,142984.774983
767.541249328,176421.968415,142984.774983
766.77409153,171345.758082,142984.774983
766.007700506,164390.523562,142984.774983
765.242075491,163350.724494,142984.774983
764.477215718,161799.386708,142984.774983
763.713120422,181031.351183,142984.774983
762.949788841,160311.979323,142984.774983
762.187220209,189756.329605,142984.774983
761.425413765,174519.281936,142984.774983
760.664368747,162882.135227,142984.774983
759.904084394,175241.164582,142984.774983
759.144559945,169437.024277,142984.774983
758.385794641,183183.910438,142984.774983
757.627787724,165877.711388,142984.774983
756.870538435,161591.855618,142984.774983
756.114046017,164663.123207,142984.774983
755.358309713,179164.450121,142984.774983
754.603328768,176719.585333,142984.774983
753.849102427,157588.345576,142984.774983
753.095629935,161979.801362,142984.774983
752.342910539,161869.170651,142984.774983
751.590943487,165039.153324,142984.774983
750.839728026,171473.922782,142984.774983
750.089263405,156490.479486,142984.774983
749.339548874,157127.151126,142984.774983
748.590583683,171545.760114,142984.774983
747.842367083,158400.010511,142984.774983
747.094898326,167963.077779,142984.774983
746.348176664,170222.220341,142984.774983
745.602201351,149377.006573,142984.774983
744.85697164,164316.486308,141969.308808
744.112486787,169475.754904,141969.308808
743.368746047,171409.581167,141969.308808
742.625748676,164150.970395,141969.308808
741.883493931,158326.229636,141969.308808
741.14198107,155578.673766,141969.308808
740.401209351,170826.218978,141969.308808
739.661178034,170091.616666,141969.308808
738.921886379,163605.969296,141969.308808
738.183333646,154406.147318,141969.308808
737.445519096,158232.04972,139220.855632
736.708441993,160756.545147,139220.855632
735.972101598,157797.530686,139220.855632
735.236497177,154841.765683,139220.855632
734.501627992,145854.606431,139220.855632
733.767493309,147290.415272,139220.855632
733.034092394,168004.391771,133534.144043
732.301424513,165648.601455,133534.144043
731.569488934,165213.663672,133534.144043
730.838284926,162381.16746,133534.144043
730.107811756,164628.149472,133534.144043
729.378068694,156505.511076,133534.144043
728.649055011,166317.060543,133534.144043
727.920769977,178236.979684,133534.144043
727.193212864,165450.827818,133534.144043
726.466382945,163738.384039,133534.144043
725.740279493,162686.753531,133534.144043
725.014901782,162995.315137,133534.144043
724.290249085,171180.488917,133534.144043
723.56632068,160792.843978,133534.144043
722.843115841,153532.171443,133534.144043
